itemID|price|demandPrediction|revenue
5170|40.01|0|0.0
5171|6.8|0|0.0
5172|38.76|0|0.0
5173|10.9|1|10.9
5174|1.0|2|2.0
5175|26.03|1|26.03
5176|24.16|0|0.0
5177|5.92|0|0.0
5178|4.46|0|0.0
5179|4.5|6|27.0
5180|32.24|15|483.6
5181|55.4|0|0.0
5182|3.54|0|0.0
5183|4.52|2|9.04
5184|6.93|824|5710.32
5185|39.37|82|3228.34
5186|6.78|0|0.0
5187|188.97|0|0.0
5188|162.26|0|0.0
5189|2.97|6|17.82
5190|6.87|0|0.0
5191|17.05|0|0.0
5192|76.22|0|0.0
5193|1.83|0|0.0
5194|31.05|0|0.0
5195|31.87|2|63.74
5196|22.88|0|0.0
5197|3.88|7|27.16
5198|5.2|0|0.0
5199|3.54|3|10.62
5200|24.95|0|0.0
5201|364.94|743|271150.42
5202|23.45|9|211.05
5203|19.25|0|0.0
5204|45.53|0|0.0
5205|65.01|4|260.04
5206|13.67|0|0.0
5207|151.43|93|14082.99
5208|107.6|208|22380.8
5209|61.26|0|0.0
5210|47.03|0|0.0
5211|15.36|45|691.2
5212|9.91|2|19.82
5213|112.81|4|451.24
5214|34.87|5|174.35
5215|5.94|0|0.0
5216|16.98|1|16.98
5217|13.08|0|0.0
5218|64.63|0|0.0
5219|4.52|64|289.28
5220|1.15|27|31.05
5221|14.81|0|0.0
5222|76.03|1|76.03
5223|19.06|0|0.0
5224|36.67|300|11001.0
5225|5.44|501|2725.44
5226|61.41|1|61.41
5227|20.78|2|41.56
5228|1.65|0|0.0
5229|2.13|0|0.0
5230|29.58|11|325.38
5231|21.25|0|0.0
5232|5.23|3|15.69
5233|3.29|0|0.0
5234|11.37|8|90.96
5235|12.18|557|6784.26
5236|26.03|1064|27695.92
5237|4.27|0|0.0
5238|79.02|0|0.0
5239|8.12|5|40.6
5240|4.38|0|0.0
5241|20.73|0|0.0
5242|7.54|0|0.0
5243|24.11|3|72.33
5244|65.56|111|7277.16
5245|19.01|414|7870.14
5246|11.4|3|34.2
5247|14.96|0|0.0
5248|33.0|43|1419.0
5249|21.75|0|0.0
5250|20.12|130|2615.6
5251|1.64|10|16.4
5252|4.37|39|170.43
5253|6.85|9|61.65
5254|40.65|69|2804.85
5255|37.67|0|0.0
5256|69.16|0|0.0
5257|35.92|1|35.92
5258|3.18|0|0.0
5259|23.7|2238|53040.6
5260|0.86|19|16.34
5261|2.52|2|5.04
5262|31.96|1|31.96
5263|8.04|3|24.12
5264|37.67|494|18608.98
5265|19.63|38|745.94
5266|2.05|1077|2207.85
5267|137.16|0|0.0
5268|75.41|2|150.82
5269|45.48|0|0.0
5270|1.25|0|0.0
5271|22.84|153|3494.52
5272|2.41|0|0.0
5273|3.14|27|84.78
5274|5.15|52|267.8
5275|7.06|0|0.0
5276|1.64|0|0.0
5277|17.02|0|0.0
5278|5.48|0|0.0
5279|24.16|1234|29813.44
5280|3.74|2|7.48
5281|148.58|0|0.0
5282|18.5|0|0.0
5283|122.19|0|0.0
5284|67.25|0|0.0
5285|12.9|0|0.0
5286|3.07|11|33.77
5287|2.95|1|2.95
5288|7.71|2|15.42
5289|14.0|1|14.0
5290|4.43|71|314.53
5291|41.81|0|0.0
5292|49.67|0|0.0
5293|61.27|0|0.0
5294|6.09|5|30.45
5295|9.42|192|1808.64
5296|30.81|10|308.1
5297|6.09|7|42.63
5298|68.16|1|68.16
5299|2.47|2|4.94
5300|7.22|0|0.0
5301|17.48|347|6065.56
5302|8.55|408|3488.4
5303|1.99|281|559.19
5304|16.27|1|16.27
5305|7.46|70|522.2
5306|6.31|0|0.0
5307|1.81|1|1.81
5308|5.05|1|5.05
5309|2.54|3|7.62
5310|1.62|0|0.0
5311|87.42|21|1835.82
5312|4.73|9|42.57
5313|5.5|156|858.0
5314|30.88|38|1173.44
5315|144.13|1|144.13
5316|6.52|0|0.0
5317|2.48|0|0.0
5318|4.88|4|19.52
5319|17.9|3|53.7
5320|12.33|5|61.65
5321|3.43|3|10.29
5322|2.6|5|13.0
5323|6.1|0|0.0
5324|15.05|0|0.0
5325|7.22|251|1812.22
5326|28.31|78|2208.18
5327|9.94|135|1341.9
5328|1.28|0|0.0
5329|8.94|0|0.0
5330|2.76|17|46.92
5331|75.8|0|0.0
5332|10.57|32|338.24
5333|6.3|4|25.2
5334|10.5|3|31.5
5335|5.92|5|29.6
5336|63.57|1|63.57
5337|10.5|107|1123.5
5338|14.83|29|430.07
5339|2.97|154|457.38
5340|7.81|22|171.82
5341|17.81|2|35.62
5342|5.87|1|5.87
5343|140.99|72|10151.28
5344|208.42|241|50229.22
5345|8.76|0|0.0
5346|20.19|4|80.76
5347|9.06|208|1884.48
5348|18.34|211|3869.74
5349|13.6|25|340.0
5350|1.49|2|2.98
5351|19.61|0|0.0
5352|38.46|14|538.44
5353|21.66|40|866.4
5354|10.83|1|10.83
5355|87.2|1|87.2
5356|2.23|200|446.0
5357|180.47|73|13174.31
5358|23.83|310|7387.3
5359|20.27|1|20.27
5360|112.14|1|112.14
5361|160.56|42|6743.52
5362|30.01|56|1680.56
5363|70.36|29|2040.44
5364|2.48|1|2.48
5365|7.16|82|587.12
5366|4.91|158|775.78
5367|7.97|4|31.88
5368|42.33|106|4486.98
5369|18.82|101|1900.82
5370|9.64|5|48.2
5371|31.98|2|63.96
5372|27.0|607|16389.0
5373|54.74|260|14232.4
5374|8.61|464|3995.04
5375|38.43|6|230.58
5376|21.84|165|3603.6
5377|2.64|530|1399.2
5378|30.34|157|4763.38
5379|32.17|219|7045.23
5380|53.37|77|4109.49
5381|3.02|115|347.3
5382|177.97|1|177.97
5383|22.13|1|22.13
5384|154.49|2|308.98
5385|134.99|35|4724.65
5386|35.51|21|745.71
5387|37.66|0|0.0
5388|171.91|5|859.55
5389|121.05|2|242.1
5390|18.13|633|11476.29
5391|26.01|3|78.03
5392|1.39|1020|1417.8
5393|14.18|609|8635.62
5394|167.93|9|1511.37
5395|25.32|214|5418.48
5396|218.93|26|5692.18
5397|44.41|1849|82114.09
5398|8.79|1189|10451.31
5399|0.92|978|899.76
5400|88.46|186|16453.56
5401|13.27|122|1618.94
5402|5.57|1|5.57
5403|4.89|2|9.78
5404|10.26|1|10.26
5405|16.58|2|33.16
5406|59.43|2|118.86
5407|22.2|0|0.0
5408|4.61|0|0.0
5409|15.24|0|0.0
5410|44.48|0|0.0
5411|11.91|0|0.0
5412|42.5|0|0.0
5413|4.23|0|0.0
5414|3.02|0|0.0
5415|1.46|1|1.46
5416|1.64|0|0.0
5417|11.52|0|0.0
5418|9.82|0|0.0
5419|3.82|0|0.0
5420|4.31|0|0.0
5421|8.79|0|0.0
5422|3.75|0|0.0
5423|15.47|0|0.0
5424|15.77|0|0.0
5425|10.8|0|0.0
5426|0.86|0|0.0
5427|9.99|0|0.0
5428|16.6|0|0.0
5429|10.93|0|0.0
5430|2.42|0|0.0
5431|33.36|0|0.0
5432|3.82|0|0.0
5433|16.53|0|0.0
5434|8.55|0|0.0
5435|2.1|0|0.0
5436|16.25|0|0.0
5437|3.69|0|0.0
5438|14.75|0|0.0
5439|21.53|0|0.0
5440|8.53|0|0.0
5441|8.4|0|0.0
5442|15.49|0|0.0
5443|11.89|0|0.0
5444|16.34|0|0.0
5445|5.48|0|0.0
5446|0.82|0|0.0
5447|14.71|0|0.0
5448|0.92|0|0.0
5449|11.14|0|0.0
5450|12.01|0|0.0
5451|3.81|0|0.0
5452|0.96|0|0.0
5453|17.44|0|0.0
5454|16.71|0|0.0
5455|25.8|0|0.0
5456|29.0|0|0.0
5457|21.19|0|0.0
5458|3.0|0|0.0
5459|5.44|0|0.0
5460|2.86|0|0.0
5461|12.88|0|0.0
5462|44.89|0|0.0
5463|11.54|0|0.0
5464|7.92|0|0.0
5465|16.71|0|0.0
5466|32.7|0|0.0
5467|10.26|0|0.0
5468|35.39|0|0.0
5469|11.52|0|0.0
5470|38.53|0|0.0
5471|25.54|0|0.0
5472|18.5|0|0.0
5473|28.31|0|0.0
5474|32.56|0|0.0
5475|11.59|0|0.0
5476|38.53|0|0.0
5477|19.8|0|0.0
5478|27.06|0|0.0
5479|10.05|0|0.0
5480|2.79|0|0.0
5481|23.8|0|0.0
5482|17.5|0|0.0
5483|4.58|0|0.0
5484|16.76|0|0.0
5485|11.67|0|0.0
5486|3.6|0|0.0
5487|48.59|0|0.0
5488|33.9|0|0.0
5489|36.67|0|0.0
5490|6.1|0|0.0
5491|1.81|0|0.0
5492|8.14|1|8.14
5493|2.1|3|6.3
5494|8.76|34|297.84
5495|2.37|0|0.0
5496|14.1|0|0.0
5497|62.63|0|0.0
5498|8.79|0|0.0
5499|1.43|0|0.0
5500|36.93|0|0.0
5501|25.87|0|0.0
5502|2.73|0|0.0
5503|2.57|0|0.0
5504|15.41|0|0.0
5505|1.62|0|0.0
5506|43.72|0|0.0
5507|19.01|0|0.0
5508|19.31|0|0.0
5509|28.17|0|0.0
5510|16.39|0|0.0
5511|17.83|0|0.0
5512|11.4|0|0.0
5513|18.09|0|0.0
5514|3.58|0|0.0
5515|30.35|0|0.0
5516|5.17|0|0.0
5517|45.05|0|0.0
5518|20.76|0|0.0
5519|21.02|0|0.0
5520|77.3|0|0.0
5521|37.31|8|298.48
5522|57.24|0|0.0
5523|45.98|0|0.0
5524|11.99|0|0.0
5525|38.53|0|0.0
5526|20.13|0|0.0
5527|2.86|0|0.0
5528|7.67|0|0.0
5529|11.21|0|0.0
5530|8.17|0|0.0
5531|18.12|0|0.0
5532|9.81|0|0.0
5533|5.93|0|0.0
5534|3.14|0|0.0
5535|14.1|0|0.0
5536|8.49|0|0.0
5537|4.24|0|0.0
5538|5.29|0|0.0
5539|5.03|0|0.0
5540|7.21|0|0.0
5541|24.9|0|0.0
5542|12.78|0|0.0
5543|33.45|0|0.0
5544|10.45|0|0.0
5545|45.98|0|0.0
5546|21.74|0|0.0
5547|21.74|0|0.0
5548|39.32|0|0.0
5549|17.18|0|0.0
5550|4.82|0|0.0
5551|13.55|0|0.0
5552|8.26|0|0.0
5553|2.8|0|0.0
5554|9.23|0|0.0
5555|21.9|0|0.0
5556|18.0|0|0.0
5557|9.25|0|0.0
5558|13.92|0|0.0
5559|7.78|0|0.0
5560|4.31|0|0.0
5561|16.64|0|0.0
5562|4.38|0|0.0
5563|18.12|0|0.0
5564|6.85|0|0.0
5565|18.5|0|0.0
5566|18.0|0|0.0
5567|2.31|0|0.0
5568|34.95|0|0.0
5569|19.9|0|0.0
5570|5.45|0|0.0
5571|11.55|0|0.0
5572|3.98|0|0.0
5573|60.42|0|0.0
5574|2.28|0|0.0
5575|3.15|0|0.0
5576|5.45|0|0.0
5577|21.68|0|0.0
5578|15.03|0|0.0
5579|6.61|0|0.0
5580|27.9|0|0.0
5581|7.06|0|0.0
5582|46.37|0|0.0
5583|39.8|0|0.0
5584|2.25|0|0.0
5585|2.19|0|0.0
5586|13.4|0|0.0
5587|27.12|0|0.0
5588|6.46|0|0.0
5589|1.93|0|0.0
5590|37.72|0|0.0
5591|20.57|0|0.0
5592|38.14|0|0.0
5593|20.57|0|0.0
5594|2.6|0|0.0
5595|37.41|0|0.0
5596|17.64|0|0.0
5597|8.49|0|0.0
5598|6.4|0|0.0
5599|3.48|0|0.0
5600|6.6|0|0.0
5601|45.05|0|0.0
5602|22.3|0|0.0
5603|6.1|0|0.0
5604|4.77|0|0.0
5605|36.58|0|0.0
5606|27.8|0|0.0
5607|37.13|0|0.0
5608|11.9|0|0.0
5609|3.15|0|0.0
5610|48.49|0|0.0
5611|11.91|0|0.0
5612|8.49|0|0.0
5613|25.46|0|0.0
5614|8.97|0|0.0
5615|3.85|0|0.0
5616|22.15|0|0.0
5617|29.28|0|0.0
5618|2.62|0|0.0
5619|9.65|0|0.0
5620|3.69|0|0.0
5621|20.06|0|0.0
5622|11.52|0|0.0
5623|3.89|0|0.0
5624|1.47|0|0.0
5625|32.09|0|0.0
5626|58.98|0|0.0
5627|6.28|0|0.0
5628|10.97|0|0.0
5629|52.21|0|0.0
5630|29.95|0|0.0
5631|20.92|0|0.0
5632|49.43|0|0.0
5633|42.71|0|0.0
5634|55.9|0|0.0
5635|17.83|0|0.0
5636|26.42|0|0.0
5637|8.49|0|0.0
5638|24.81|0|0.0
5639|11.77|0|0.0
5640|19.53|0|0.0
5641|2.82|0|0.0
5642|46.37|0|0.0
5643|24.81|0|0.0
5644|7.54|0|0.0
5645|13.9|0|0.0
5646|12.51|0|0.0
5647|28.47|0|0.0
5648|6.1|0|0.0
5649|30.52|0|0.0
5650|31.45|0|0.0
5651|15.9|0|0.0
5652|21.08|0|0.0
5653|34.32|0|0.0
5654|27.06|0|0.0
5655|48.07|0|0.0
5656|12.32|0|0.0
5657|32.7|0|0.0
5658|39.8|0|0.0
5659|9.8|0|0.0
5660|7.67|0|0.0
5661|11.18|0|0.0
5662|34.81|0|0.0
5663|31.27|0|0.0
5664|26.01|0|0.0
5665|1.02|0|0.0
5666|24.28|0|0.0
5667|12.77|0|0.0
5668|7.38|0|0.0
5669|16.16|0|0.0
5670|10.99|0|0.0
5671|1.99|0|0.0
5672|2.35|0|0.0
5673|32.7|0|0.0
5674|7.18|0|0.0
5675|3.27|0|0.0
5676|16.9|1|16.9
5677|14.83|739|10959.37
5678|4.16|0|0.0
5679|12.01|0|0.0
5680|13.9|0|0.0
5681|43.25|0|0.0
5682|9.06|0|0.0
5683|20.13|0|0.0
5684|22.3|0|0.0
5685|27.75|0|0.0
5686|3.65|0|0.0
5687|7.13|0|0.0
5688|2.48|0|0.0
5689|20.59|0|0.0
5690|26.49|0|0.0
5691|6.61|0|0.0
5692|4.35|0|0.0
5693|17.46|0|0.0
5694|3.39|0|0.0
5695|11.54|0|0.0
5696|38.97|0|0.0
5697|17.98|0|0.0
5698|8.54|0|0.0
5699|61.3|0|0.0
5700|7.2|0|0.0
5701|8.45|0|0.0
5702|5.66|0|0.0
5703|16.1|0|0.0
5704|19.01|0|0.0
5705|15.41|0|0.0
5706|34.95|0|0.0
5707|52.59|0|0.0
5708|5.8|0|0.0
5709|13.69|0|0.0
5710|6.54|0|0.0
5711|3.0|0|0.0
5712|5.19|0|0.0
5713|12.9|0|0.0
5714|10.72|0|0.0
5715|32.7|0|0.0
5716|13.6|0|0.0
5717|8.33|0|0.0
5718|15.42|0|0.0
5719|8.1|0|0.0
5720|20.59|0|0.0
5721|7.12|0|0.0
5722|57.51|0|0.0
5723|61.27|0|0.0
5724|6.28|0|0.0
5725|3.31|0|0.0
5726|25.24|0|0.0
5727|11.07|0|0.0
5728|22.25|0|0.0
5729|9.1|0|0.0
5730|20.66|0|0.0
5731|12.9|0|0.0
5732|5.89|0|0.0
5733|36.93|0|0.0
5734|88.48|0|0.0
5735|12.24|0|0.0
5736|4.52|0|0.0
5737|8.1|0|0.0
5738|9.81|0|0.0
5739|4.08|0|0.0
5740|5.44|0|0.0
5741|25.3|0|0.0
5742|5.2|0|0.0
5743|3.48|0|0.0
5744|6.6|0|0.0
5745|2.57|0|0.0
5746|21.14|0|0.0
5747|12.69|0|0.0
5748|12.51|0|0.0
5749|40.88|0|0.0
5750|51.26|0|0.0
5751|15.38|0|0.0
5752|15.35|0|0.0
5753|12.78|0|0.0
5754|36.67|0|0.0
5755|10.7|0|0.0
5756|11.57|0|0.0
5757|2.2|0|0.0
5758|3.79|0|0.0
5759|16.27|0|0.0
5760|9.06|0|0.0
5761|20.27|0|0.0
5762|16.27|0|0.0
5763|2.02|0|0.0
5764|35.86|0|0.0
5765|6.33|0|0.0
5766|13.01|0|0.0
5767|2.84|0|0.0
5768|14.25|0|0.0
5769|8.1|0|0.0
5770|3.15|0|0.0
5771|11.9|0|0.0
5772|3.99|0|0.0
5773|24.37|0|0.0
5774|1.45|0|0.0
5775|30.54|0|0.0
5776|23.25|0|0.0
5777|22.15|0|0.0
5778|13.08|0|0.0
5779|44.14|0|0.0
5780|26.4|0|0.0
5781|4.57|0|0.0
5782|20.12|0|0.0
5783|1.39|0|0.0
5784|38.97|0|0.0
5785|43.25|0|0.0
5786|3.65|0|0.0
5787|10.2|0|0.0
5788|26.4|0|0.0
5789|1.81|0|0.0
5790|1.45|0|0.0
5791|26.82|0|0.0
5792|9.9|0|0.0
5793|4.42|0|0.0
5794|12.51|0|0.0
5795|4.89|0|0.0
5796|7.95|0|0.0
5797|1.35|0|0.0
5798|3.14|0|0.0
5799|17.02|0|0.0
5800|25.01|6|150.06
5801|21.14|0|0.0
5802|7.59|0|0.0
5803|11.52|0|0.0
5804|21.69|0|0.0
5805|5.89|0|0.0
5806|10.52|0|0.0
5807|16.87|0|0.0
5808|5.03|0|0.0
5809|3.88|0|0.0
5810|53.67|0|0.0
5811|16.71|0|0.0
5812|16.27|0|0.0
5813|31.97|0|0.0
5814|34.93|0|0.0
5815|25.77|0|0.0
5816|25.87|0|0.0
5817|9.81|0|0.0
5818|8.77|0|0.0
5819|19.29|0|0.0
5820|2.7|0|0.0
5821|19.1|0|0.0
5822|10.8|0|0.0
5823|1.92|0|0.0
5824|31.44|0|0.0
5825|33.17|0|0.0
5826|14.62|0|0.0
5827|4.78|0|0.0
5828|36.29|0|0.0
5829|1.81|0|0.0
5830|18.86|270|5092.2
5831|23.83|10|238.3
5832|2.84|297|843.48
5833|4.72|0|0.0
5834|27.01|0|0.0
5835|15.89|0|0.0
5836|17.11|131|2241.41
5837|32.56|0|0.0
5838|3.27|360|1177.2
5839|4.51|0|0.0
5840|4.07|0|0.0
5841|17.79|0|0.0
5842|2.26|0|0.0
5843|1.12|0|0.0
5844|1.57|0|0.0
5845|7.63|0|0.0
5846|19.07|0|0.0
5847|2.4|0|0.0
5848|23.29|210|4890.9
5849|3.22|0|0.0
5850|11.54|6|69.24
5851|3.67|14|51.38
5852|25.86|5|129.3
5853|36.27|0|0.0
5854|16.87|0|0.0
5855|11.52|0|0.0
5856|5.22|0|0.0
5857|17.18|0|0.0
5858|13.08|0|0.0
5859|18.09|0|0.0
5860|14.1|0|0.0
5861|37.79|0|0.0
5862|46.5|0|0.0
5863|36.17|0|0.0
5864|38.97|0|0.0
5865|6.34|0|0.0
5866|45.05|0|0.0
5867|10.72|0|0.0
5868|11.4|0|0.0
5869|17.51|0|0.0
5870|21.08|0|0.0
5871|3.0|0|0.0
5872|29.27|0|0.0
5873|12.78|0|0.0
5874|22.86|0|0.0
5875|7.92|0|0.0
5876|26.82|0|0.0
5877|3.27|0|0.0
5878|22.86|0|0.0
5879|14.1|0|0.0
5880|7.31|0|0.0
5881|2.26|0|0.0
5882|14.94|0|0.0
5883|27.16|0|0.0
5884|74.92|0|0.0
5885|17.25|0|0.0
5886|5.99|0|0.0
5887|31.96|0|0.0
5888|28.36|0|0.0
5889|13.17|6|79.02
5890|23.25|0|0.0
5891|3.15|0|0.0
5892|22.39|0|0.0
5893|24.6|0|0.0
5894|12.82|0|0.0
5895|30.55|0|0.0
5896|13.21|0|0.0
5897|10.83|0|0.0
5898|29.56|0|0.0
5899|31.05|0|0.0
5900|8.73|0|0.0
5901|12.61|0|0.0
5902|20.76|0|0.0
5903|26.01|0|0.0
5904|31.05|0|0.0
5905|1.45|0|0.0
5906|7.95|0|0.0
5907|7.71|0|0.0
5908|1.58|0|0.0
5909|15.38|0|0.0
5910|36.67|0|0.0
5911|13.8|0|0.0
5912|3.25|3|9.75
5913|1.39|2|2.78
5914|21.55|0|0.0
5915|36.53|0|0.0
5916|5.57|0|0.0
5917|11.54|0|0.0
5918|30.35|0|0.0
5919|28.64|0|0.0
5920|24.01|0|0.0
5921|17.18|0|0.0
5922|14.75|0|0.0
5923|46.37|0|0.0
5924|18.62|0|0.0
5925|46.37|0|0.0
5926|3.84|0|0.0
5927|20.47|0|0.0
5928|29.44|0|0.0
5929|9.6|0|0.0
5930|4.44|0|0.0
5931|7.9|0|0.0
5932|5.42|0|0.0
5933|16.14|0|0.0
5934|23.22|19|441.18
5935|12.22|0|0.0
5936|2.17|3|6.51
5937|9.67|4|38.68
5938|6.51|0|0.0
5939|38.87|0|0.0
5940|17.65|2|35.3
5941|3.83|2|7.66
5942|2.54|0|0.0
5943|25.17|0|0.0
5944|24.89|7|174.23
5945|23.83|0|0.0
5946|5.63|0|0.0
5947|7.07|0|0.0
5948|1.87|0|0.0
5949|9.67|0|0.0
5950|17.76|0|0.0
5951|23.25|0|0.0
5952|1.77|0|0.0
5953|8.48|0|0.0
5954|3.54|0|0.0
5955|2.26|0|0.0
5956|27.15|0|0.0
5957|10.85|0|0.0
5958|2.44|0|0.0
5959|21.46|0|0.0
5960|14.57|3|43.71
5961|6.62|0|0.0
5962|2.93|2|5.86
5963|26.14|7|182.98
5964|14.52|0|0.0
5965|46.92|0|0.0
5966|18.77|0|0.0
5967|19.12|0|0.0
5968|37.32|0|0.0
5969|7.13|0|0.0
5970|17.93|0|0.0
5971|42.38|0|0.0
5972|3.39|0|0.0
5973|5.44|0|0.0
5974|3.82|0|0.0
5975|14.75|0|0.0
5976|28.47|0|0.0
5977|21.74|0|0.0
5978|27.8|0|0.0
5979|7.92|0|0.0
5980|21.16|0|0.0
5981|6.1|0|0.0
5982|13.48|0|0.0
5983|2.66|0|0.0
5984|1.77|0|0.0
5985|9.15|0|0.0
5986|25.54|0|0.0
5987|27.8|0|0.0
5988|9.47|0|0.0
5989|2.7|0|0.0
5990|12.63|0|0.0
5991|69.8|0|0.0
5992|20.03|0|0.0
5993|2.93|3|8.79
5994|22.86|0|0.0
5995|21.08|0|0.0
5996|7.12|0|0.0
5997|7.16|0|0.0
5998|2.6|0|0.0
5999|13.18|0|0.0
6000|26.75|0|0.0
6001|14.52|0|0.0
6002|13.08|0|0.0
6003|5.19|0|0.0
6004|4.62|0|0.0
6005|7.07|0|0.0
6006|25.24|0|0.0
6007|27.06|0|0.0
6008|3.85|0|0.0
6009|37.32|0|0.0
6010|4.23|0|0.0
6011|31.97|0|0.0
6012|24.51|0|0.0
6013|6.81|0|0.0
6014|15.64|0|0.0
6015|2.11|0|0.0
6016|21.75|0|0.0
6017|1.81|0|0.0
6018|26.75|0|0.0
6019|4.63|0|0.0
6020|46.37|0|0.0
6021|13.48|0|0.0
6022|1.74|0|0.0
6023|7.11|0|0.0
6024|4.57|0|0.0
6025|45.02|0|0.0
6026|6.34|0|0.0
6027|4.44|0|0.0
6028|2.38|0|0.0
6029|20.66|0|0.0
6030|32.7|0|0.0
6031|19.71|0|0.0
6032|8.84|0|0.0
6033|2.19|0|0.0
6034|48.49|0|0.0
6035|8.14|0|0.0
6036|21.87|0|0.0
6037|26.14|0|0.0
6038|16.38|0|0.0
6039|25.46|0|0.0
6040|3.54|0|0.0
6041|16.71|0|0.0
6042|14.32|0|0.0
6043|7.24|0|0.0
6044|1.35|0|0.0
6045|7.23|0|0.0
6046|3.7|0|0.0
6047|26.14|0|0.0
6048|25.24|0|0.0
6049|26.13|0|0.0
6050|18.5|0|0.0
6051|3.85|0|0.0
6052|14.66|0|0.0
6053|3.14|94|295.16
6054|28.02|0|0.0
6055|5.19|0|0.0
6056|2.32|0|0.0
6057|16.72|0|0.0
6058|8.24|0|0.0
6059|10.38|0|0.0
6060|27.7|0|0.0
6061|40.14|0|0.0
6062|4.24|0|0.0
6063|3.54|0|0.0
6064|25.8|0|0.0
6065|7.95|0|0.0
6066|13.08|0|0.0
6067|38.53|0|0.0
6068|2.57|0|0.0
6069|47.49|0|0.0
6070|16.15|0|0.0
6071|1.98|0|0.0
6072|19.47|0|0.0
6073|5.23|0|0.0
6074|2.7|0|0.0
6075|25.24|0|0.0
6076|11.18|0|0.0
6077|9.89|0|0.0
6078|6.85|0|0.0
6079|31.87|0|0.0
6080|6.1|0|0.0
6081|2.93|0|0.0
6082|4.78|0|0.0
6083|32.09|0|0.0
6084|12.24|0|0.0
6085|5.72|0|0.0
6086|29.15|0|0.0
6087|40.14|0|0.0
6088|12.74|0|0.0
6089|3.71|0|0.0
6090|37.32|0|0.0
6091|2.65|0|0.0
6092|3.43|0|0.0
6093|51.5|0|0.0
6094|10.42|0|0.0
6095|28.65|0|0.0
6096|18.77|0|0.0
6097|26.49|0|0.0
6098|4.17|0|0.0
6099|2.14|0|0.0
6100|23.8|0|0.0
6101|4.62|0|0.0
6102|5.87|0|0.0
6103|4.77|0|0.0
6104|5.87|0|0.0
6105|27.8|0|0.0
6106|32.3|0|0.0
6107|66.97|0|0.0
6108|9.7|0|0.0
6109|6.41|0|0.0
6110|3.48|0|0.0
6111|2.91|6|17.46
6112|17.11|1|17.11
6113|17.98|0|0.0
6114|8.13|1|8.13
6115|10.89|0|0.0
6116|4.53|0|0.0
6117|2.24|0|0.0
6118|6.6|1|6.6
6119|38.21|0|0.0
6120|1.56|0|0.0
6121|12.18|0|0.0
6122|43.53|0|0.0
6123|21.19|0|0.0
6124|15.38|0|0.0
6125|3.89|0|0.0
6126|4.2|0|0.0
6127|1.82|0|0.0
6128|2.27|0|0.0
6129|13.29|0|0.0
6130|20.13|0|0.0
6131|2.81|0|0.0
6132|19.12|0|0.0
6133|12.84|0|0.0
6134|27.8|0|0.0
6135|6.56|6|39.36
6136|1.62|2|3.24
6137|27.16|5|135.8
6138|6.52|2|13.04
6139|13.64|4|54.56
6140|21.25|6|127.5
6141|1.91|0|0.0
6142|2.09|0|0.0
6143|9.6|2|19.2
6144|16.58|6|99.48
6145|1.65|7|11.55
6146|3.48|4|13.92
6147|11.81|12|141.72
6148|9.69|3|29.07
6149|8.89|2|17.78
6150|20.05|0|0.0
6151|14.99|0|0.0
6152|3.26|0|0.0
6153|6.61|0|0.0
6154|2.38|0|0.0
6155|9.42|0|0.0
6156|4.57|0|0.0
6157|2.44|0|0.0
6158|1.85|0|0.0
6159|2.13|0|0.0
6160|25.54|0|0.0
6161|4.57|0|0.0
6162|5.19|0|0.0
6163|36.29|0|0.0
6164|9.77|0|0.0
6165|37.03|0|0.0
6166|6.6|0|0.0
6167|11.07|0|0.0
6168|26.75|0|0.0
6169|18.57|0|0.0
6170|26.75|0|0.0
6171|7.12|0|0.0
6172|36.17|0|0.0
6173|31.21|3|93.63
6174|26.01|185|4811.85
6175|29.44|0|0.0
6176|5.23|0|0.0
6177|27.77|0|0.0
6178|10.05|0|0.0
6179|18.36|0|0.0
6180|27.42|0|0.0
6181|16.24|0|0.0
6182|2.44|0|0.0
6183|2.57|0|0.0
6184|31.84|0|0.0
6185|4.18|0|0.0
6186|9.4|0|0.0
6187|48.29|0|0.0
6188|2.48|0|0.0
6189|40.67|0|0.0
6190|6.74|0|0.0
6191|5.48|0|0.0
6192|10.16|0|0.0
6193|19.55|0|0.0
6194|17.51|0|0.0
6195|10.63|0|0.0
6196|40.65|0|0.0
6197|30.35|0|0.0
6198|3.74|0|0.0
6199|35.54|0|0.0
6200|4.18|0|0.0
6201|1.74|0|0.0
6202|15.84|0|0.0
6203|20.13|0|0.0
6204|6.34|0|0.0
6205|3.27|0|0.0
6206|29.28|0|0.0
6207|19.6|0|0.0
6208|4.7|0|0.0
6209|3.63|3|10.89
6210|27.44|10|274.4
6211|9.75|2|19.5
6212|1.7|4|6.8
6213|8.4|5|42.0
6214|2.04|3|6.12
6215|5.25|0|0.0
6216|2.44|4|9.76
6217|16.74|2|33.48
6218|23.5|1|23.5
6219|1.94|8|15.52
6220|24.13|2|48.26
6221|35.32|2|70.64
6222|7.76|3|23.28
6223|13.36|0|0.0
6224|23.58|2|47.16
6225|20.13|0|0.0
6226|7.0|0|0.0
6227|27.01|1|27.01
6228|2.82|15|42.3
6229|9.99|11|109.89
6230|27.8|4|111.2
6231|9.4|1|9.4
6232|6.24|2|12.48
6233|33.89|1|33.89
6234|25.19|5|125.95
6235|2.52|2|5.04
6236|6.16|2|12.32
6237|16.54|0|0.0
6238|34.62|0|0.0
6239|11.14|10|111.4
